npn,municipio,direccion,ficha
050880100060500230009901010281,BELLO,CR 65A N 69 44 ET 3 PQ M 09 MOTOS,3330823
050880100060500230009901010288,BELLO,CR 65A N 69-44 GJM 16 ET 3,3330830
050880100060500230011901030011,BELLO,CR 65A N 68-31 PI 3 LC 309,13298975
050880100060500260018901000001,BELLO,CR 65  N° 62 - 45 PI1,1033358
050880100060600010030901030006,BELLO,KR 63B N 70-41 PIII 301,173812
050880100060600010035901010002,BELLO,CR 64 N 70-26   PI2  APTO 201,3306055
050880100060600020038901000010,BELLO,CL 72 N 63B-66 P1 LOCAL,21369791
050880100060600020038901000017,BELLO,CL 72 N 63B -  60 P5 501,21369822
050880100060600020038901000024,BELLO,CR 65 N 72-26 P3 302,21370287
050880100060700020009901010005,BELLO,CL 74 N 65-19 AP 301 PI3,3264573
050880100060700020018901000008,BELLO,CR 65 N 73-49 PI 4 APTO 402,21353616
050880100060700030003901010001,BELLO,CR 65A N 73-17 AP 101,3296719
050880100060700070006901030005,BELLO,KR 65A N 75-16 AP 301,226827
050880100060700110009901000002,BELLO,CL 78 N65-21 PI 2 AP 201,12077947
050880100060700190008901000002,BELLO,CL 81 N 64-65 PI2 AP 201,12093130
050880100060700190008901000003,BELLO,CL 81 N 64-65 PI3 AP 301,12093131
050880100060800040020901010002,BELLO,CR 63 N 71-145 CA2,3265362
050880100060800040021901010002,BELLO,CR 63 N 71-137 CA2,3265364
050880100060800090012901010002,BELLO,CR 63A N 72A-88 PI2,3265555
050880100060800100002901010002,BELLO,CR 63 N 72A-08 PI2,3265619
050880100060800110011901010002,BELLO,CR 62C N 72A-57 PI2,3265724
050880100060800120027901010002,BELLO,CR 63B N 72A-145 PI2,3265796
050880100060800140010901050019,BELLO,CR 63A N 77-20 AP 501,13209435
050880100060800140010902020156,BELLO,CR 63A N 77-20 AP 226 P2,1118703
050880100060800140010902140126,BELLO,CR 63A N 77-20 AP 1407 P14,1118673
050880100060800140010902170139,BELLO,CR 63A N 77-20 AP 1706 P17,1118686
050880100060800140010903040024,BELLO,CR 63A N 77-20 ET 3 AP 410,5515744
050880100060800140010903120032,BELLO,CR 63A N 77-20 ET 3 AP 1210,5515760
050880100060800140010903150055,BELLO,CR 63A N 77-20 ET 3 AP 1511,5515806
050880100060800140010903180038,BELLO,CR 63A N 77-20 ET 3 AP 1810,5515772
050880100060800140010903190039,BELLO,CR 63A N 77-20 ET 3 AP 1910,5515774
050880100060800140010904030041,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 315,1529182
050880100060800140010904060044,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 615,1529185
050880100060800140010904070026,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 714,1529167
050880100060800140010904090047,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 915,1529188
050880100060800140010904110049,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 1115,1529190
050880100030300010017905030437,BELLO,CL 39 N 52-95 TO 5 PA VH 03130  3,400137087
050880100060800140010904170074,BELLO,CR 63A N 77-20 TO 4 ET 4 AP 1716,1529215
050880100060800140010905020040,BELLO,CR 63A N 77-20 TO 5 ET 5 AP 219,1482409
050880100060800140010905060044,BELLO,CR 63A N 77-20 TO 5 ET 5 AP 619,1482413
050880100060800140010905070064,BELLO,CR 63A N 77-20 TO 5 ET 5 AP 720,1482433
050880100060800140010905080008,BELLO,CR 63A N 77-20 TO 5 ET 5 AP 817,1529225
050880100060800140010905170017,BELLO,CR 63A N 77-20 TO 5 ET 5 AP 1717,1529234
050880100060800140010906030064,BELLO,CR 63A N 77-20 TO 6 ET 5 AP 324,1482509
050880100060800140010906040004,BELLO,CR 63A N 77-20 TO 6 ET 5 AP 421,1482449
050880100060800140010906060067,BELLO,CR 63A N 77-20 TO 6 ET 5 AP 624,1482512
050880100060800140010906080069,BELLO,CR 63A N 77-20 TO 6 ET 5 AP 824,1482514
050880100060800140010906120073,BELLO,CR 63A N 77-20 TO 6 ET 5 AP 1224,1482518
050880100060800140010907010096,BELLO,CR 63A N 77-20 PQ MOTO 8,1482622
050880100060800140010907010102,BELLO,CR 63A N 77-20 PQ MOTO 14,1482628
050880100060800140010907010117,BELLO,CR 63A N 77-20 PQ MOTO 2,1482643
050880100060800190008901010002,BELLO,CR 63B N 74-65 PI2,3266085
050880100060800310017901010002,BELLO,CR 63AA N 76-89 PI2,3266252
050880100060800310025901010002,BELLO,CR 63AA N 76-25 PI2,3266267
050880100060900010022901010002,BELLO,CL 69 N 57-25,3266437
050880100060900010035901000001,BELLO,CR   57 N° 68 - 55 SIM Y PI1 AP DUPLEZ 9912,12349956
050880100060900040009901010001,BELLO,CR 58 N 71-10 PI1,3303479
050880100060900050002901010004,BELLO,CL 72 N 58-10 A 203,3333776
050880100060900170013901020003,BELLO,CL 71 N 57-29 PI 1 APTO,13228476
050880100060900180008901010004,BELLO,CR 57 N 70-18 AP 302,3316857
050880100060900180013901010002,BELLO,CR 57 N 70-70  PI2  AP 201,3316859
050880100060900220003901010003,BELLO,CL 74 N 57-23,3296175
050880100060900240004901010004,BELLO,CL 76 N 57-27,3296226
050880100060900280022500000000,BELLO,CL 80 N 57-03 LO,3312127
050880100060900520004901010004,BELLO,CL 79 N 58-31,3306220
050880100060900530006901010003,BELLO,CL 80 N 58-51,3306279
050880100061000040012901010002,BELLO,CL 81  N 67 -98 AP 102/202,3292857
050880100061000060002901010004,BELLO,CL 81C N 67-17 AP 102/202,3292919
050880100061000180001901000004,BELLO,KR 67A N 80-23 PI1 AP 2,12077878
050880100061100020064901000004,BELLO,CL 77 N 66-63 PA VH 56 DESCUBIERTO,1444689
050880100061100020064901000014,BELLO,CL 77 N 66-63 PA VH 66 DESCUBIERTO,1444699
050880100061100020064901000018,BELLO,CL 77 N 66-63 PA VH 70 DESCUBIERTO,1444703
050880100061100020064901000030,BELLO,CL 77 N 66-63 PA MO 04 DESCUBIERTO,1444715
050880100061100020064901000031,BELLO,CL 77 N 66-63 PA MO 05 DESCUBIERTO,1444716
050880100061100020064901000032,BELLO,CL 77 N 66-63 PA MO 06 DESCUBIERTO,1444717
050880100061100020064901000033,BELLO,CL 77 N 66-63 PA MO 07 DESCUBIERTO,1444718
050880100061100020064901000034,BELLO,CL 77 N 66-63 PA MO 08 DESCUBIERTO,1444719
050880100061100020064901000035,BELLO,CL 77 N 66-63 PA MO 09 DESCUBIERTO,1444720
050880100061100020064901000036,BELLO,CL 77 N 66-63 PA MO 10 DESCUBIERTO,1444721
050880100061100020064901000037,BELLO,CL 77 N 66-63 PA MO 11 DESCUBIERTO,1444722
050880100061100020064901000039,BELLO,CL 77 N 66-63 PA MO 13 DESCUBIERTO,1444724
050880100061100020064901000041,BELLO,CL 77 N 66-63 PA MO 15 DESCUBIERTO,1444726
050880100061100020064901000042,BELLO,CL 77 N 66-63 PA MO 16 DESCUBIERTO,1444727
050880100061100020064901000043,BELLO,CL 77 N 66-63 PA MO 17 DESCUBIERTO,1444728
050880100061100020064901000044,BELLO,CL 77 N 66-63 PA MO 18 DESCUBIERTO,1444729
050880100061100020064901000045,BELLO,CL 77 N 66-63 PA MO 19 DESCUBIERTO,1444730
050880100061100020064901000046,BELLO,CL 77 N 66-63 PA MO 20 DESCUBIERTO,1444731
050880100061100020064901000047,BELLO,CL 77 N 66-63 PA MO 21 DESCUBIERTO,1444732
050880100061100020064901000048,BELLO,CL 77 N 66-63 PA MO 22 DESCUBIERTO,1444733
050880100061100020064901000069,BELLO,CL 77 N 66-63 PI 1 CS 199 MZ A,1444754
050880100061100020064901000081,BELLO,CL 77 N 66-63 PI 1 CS 106 MZ H,1444766
050880100061100020064901000094,BELLO,CL 77 N 66-63 PI 2 CS 212 MZ G,1444779
050880100061100020064901000095,BELLO,CL 77 N 66-63 PI 1 CS 113 MZ G,1444780
050880100061100020064901000096,BELLO,CL 77 N 66-63 PI 2 CS 213 MZ G,1444781
050880100061100020064901000098,BELLO,CL 77 N 66-63 PI 2 CS 214 MZ G,1444783
050880100061100020064901000103,BELLO,CL 77 N 66-63 PI 1 CS 117 MZ G,1444788
050880100061100020064901000107,BELLO,CL 77 N 66-63 PI 1 CS 119 MZ G,1444792
050880100061100020064901000108,BELLO,CL 77 N 66-63 PI 2 CS 219 MZ G,1444793
050880100061100020064901000111,BELLO,CL 77 N 66-63 PI 1 CS 121 MZ G,1444796
050880100030300010017905130060,BELLO,CL 39 N 52-95 TO 5 APT 1318  13,400136710
050880100061100020064901000112,BELLO,CL 77 N 66-63 PI 2 CS 221 MZ G,1444797
050880100061100020064901000118,BELLO,CL 77 N 66-63 PI 2 CS 224 MZ G,1444803
050880100061100020064902000012,BELLO,CL 77 N 66-63 PI 1 CS 195 MZ B,1485345
050880100061100020064902000017,BELLO,CL 77 N 66-63 PI 2 CS 297 MZ B,1501322
050880100061100020064902000018,BELLO,CL 77 N 66-63 PI 1 CS 198 MZ B,1501323
050880100061100020064902000020,BELLO,CL 77 N 66-63 PI 1 CS 126 MZ F,1501327
050880100061100020064902000022,BELLO,CL 77 N 66-63 PI 1 CS 127 MZ F,1501491
050880100061100020064902000026,BELLO,CL 77 N 66-63 PI 1 CS 129 MZ F,1495865
050880100061100020076901010257,BELLO,CL 72 N 65B-60 TO 3 CU U-148,400004762
050880100061100020076901020010,BELLO,CL 72 N 65B-60 TO 3 AP 222,400004515
050880100061100020076901070049,BELLO,CL 72 N 65B-60 TO 3 AP 721,400004554
050880100061100020076901140104,BELLO,CL 72 N 65B-60 TO 3 AP 1420,400004609
050880100061100020076901170128,BELLO,CL 72 N 65B-60 TO 3 AP 1720,400004633
050880100061100020076901200154,BELLO,CL 72 N 65B-60 TO 3 AP 2022,400004659
050880100061100020076901280220,BELLO,CL 72 N 65B-60 TO 3 AP 2824,400004725
050880100061100030073901000001,BELLO,CL 77 N° 66 - 124 PI1,21490344
050880100061200020005901010003,BELLO,CL 83A N 66B-129 AP 101,3293200
050880100061200020005901010004,BELLO,CL 83A N 66B-129 AP 102,3293201
050880100061200080019901000004,BELLO,CL 83B N 67C-20 P2,5533642
050880100070100080019901000003,BELLO,CL 64 N 50 05 P2 LC                              ,400009957
050880100070100080019901000004,BELLO,CL 64 N 50 09 P2 LC                              ,400009958
050880100070100080019901000007,BELLO,CL 64 N 50 17 P3 AP 301                          ,400009961
050880100070100110009901010003,BELLO,CR 50 N 63B-26 IN 167 PI3,3253937
050880100070200210026901010002,BELLO,AV 47B N 59-59 AP 201,3254678
050880100080500060006901010273,BELLO,NULL,NULL
050880100080500130001901010010,BELLO,NULL,NULL
050880100070200520001200001014,BELLO,AV 48B N 56-43                                   ,3309356
050880100070201000015200001005,BELLO,AV 49B N 59-44,12314667
050880100070300060021901020003,BELLO,AV 40C 62-116 PI 2 AP 201,13168636
050880100070300060021901020004,BELLO,AV 40C 62-116 PI 2 AP 202,13168637
050880100070300670009901000005,BELLO,DG 66A N 40C-74 SO PA 4,12109662
050880100070300910009901010002,BELLO,AV 42A N 67-50 AP 201,3305492
050880100070300910013901010002,BELLO,AV 42A N 67-72 PI 1 Y 2 DUPLEX AP 102,12364222
050880100070300930009901010001,BELLO,DG 67A N 43-24 PI 1,3339936
050880100070300970001200001003,BELLO,AV 45B N 67C-02,3311619
050880100070300990020200001003,BELLO,DG 67B N 45B 62 IN 201,3327781
050880100070400130016901010001,BELLO,AV 36B N 65A-53 PI 1,169530
050880100070400150020901000003,BELLO,AV 37 N 65 A-37 PI 3 AP 301,12154790
050880100070400170002901000006,BELLO,DG 65 A N 37 B-14 PI 3 AP 302,1583521
050880100070400170004901020002,BELLO,AV 37C N 65A-14 IN 201,198589
050880100070400170004901030003,BELLO,AV 37C N 65A-14 IN 301,198590
050880100070400180011901020002,BELLO,AV 37C N 65A-37 PI 2 AP 201,220301
050880100070400210012901010001,BELLO,AV 37B N 66-64 P1,1444871
050880100070400220018901010001,BELLO,AV 37 N 66-29 AP 101,3260447
050880100070400250001200001012,BELLO,AV 37B N 64-09                                   ,3309293
050880100080100050029901-20688,BELLO,AV 42B N 51-51 PA 9805,13292598
050880100080100050029901-20711,BELLO,AV 42B N 51-51 PA 9828,13292621
050880100080100050029901-20713,BELLO,AV 42B N 51-51 PA 9830,13292623
050880100080100090013901000005,BELLO,DG 53 N 43- 137 PI 2 AP 202,1065086
050880100080100130014901000007,BELLO,DG 53 N 43-124 PA SS 9907,5503719
050880100080100130014901000010,BELLO,DG 53 N 43-126 AP 102,5543898
050880100080300030005901000001,BELLO,DG 54 N 43 A-50 PII,1143681
050880100080300090041200001019,BELLO,DG 55 N 46-68,3295286
050880100080300120029901000013,BELLO,DG 56 N 43-113 PA VH N 4,12335120
050880100080300120029901000019,BELLO,DG 56 N 43-113 PI 1 CU N 4,12335153
050880100080300120029901000024,BELLO,DG 56 N 43-113 PI4 AP401,12335169
050880100080300130048901000001,BELLO,AV 42 N 55-41 PI 1,21425465
050880100080300130048901000003,BELLO,AV 42 N 55-43 PI3 AP 301,21425472
050880100030300010017905300160,BELLO,CL 39 N 52-95 TO 5 APT 3016  30,400136810
050880100030300010026902040512,BELLO,CL 39 N 52-40 AP 0426 PI 4 TO 2,12061916
050880100080300150005901000001,BELLO,DG 56 N 43-64 SS PA 1,1072296
050880100080300150005901000011,BELLO,DG 56 N 43-56 PA 9,1072310
050880100080300150005901000021,BELLO,DG 56 N 43-60 AP 202,1072329
050880100080300150005901000026,BELLO,DG 56 N 43-60 AP 401,1072336
050880100080300150005901000032,BELLO,DG 56 N 43-60 AP 601,1072343
050880100080300270041901010004,BELLO,DG 58 N 44-07 AP 201 PI 2,3291889
050880100080300280034901000006,BELLO,AV 43 N 57-49 PA 9906,12059770
050880100080300280034901000007,BELLO,AV 43 N 57-49 PAQ 9907,12059771
050880100080300280034901000008,BELLO,AV 43 N 57-49 PI 1 AP 101,12059772
050880100080300280034901000009,BELLO,AV 43 N 57-49 PI 1 AP 102,12059775
050880100080300280034901000010,BELLO,AV 43 N 57-49 PI 2 AP 201,12059777
050880100080300280034901000011,BELLO,AV 43 N 57-49 PI 2 AP 202,12059782
050880100080300280034901000014,BELLO,AV 43 N 57-49 PI4 AP 401,12059790
050880100080300290006901000004,BELLO,DG 57 N 42-56 PI PA 3,1184973
050880100080300290006901000012,BELLO,DG 57 N 42-58 PI 2 AP 203,1185011
050880100080300300043901000014,BELLO,AV 42 N 58-47 PI3 AP 302,21462057
050880100080300320028901000006,BELLO,DG 59 N 44-87 PI 4 AP 401,12158292
050880100080300320028901000007,BELLO,DG 59 N 44-87 PI4 AP 402,12158293
050880100080300340010901010004,BELLO,DG 58A N 46-67 PI 3 AP 301,3242887
050880100080300450018901010002,BELLO,AV 43 N 59-26 PI 2,3243335
050880100080300540007901000001,BELLO,AV 44 N 61-32 PI 1,12112796
050880100080300570030901010046,BELLO,DG 62 N 40B-15 PA 46,3318107
050880100080400030005901010002,BELLO,DG 62 N 37A-39 PI 1 IN 101,3315801
050880100080400100006901010003,BELLO,DG 60 N 36B-08 AP 301,3295208
050880100090100170009901020003,BELLO,DG 57 N 21BB08 PI2 201,3240650
050880100090100170009901020004,BELLO,DG 57 N 21BB08 PI2 202,3240652
050880100090100200011901160446,BELLO,AV 26 N 52-200 AP 1602 PI 16 TO 8,147335
050880100090100200011901230501,BELLO,AV 26 N 52-200 AP 2301 PI 23 TO 8,147390
050880100090100200011906040499,BELLO,AV 26 N 52-200 SO4 TO1 PA 3125,21359727
050880100090300110054901030042,BELLO,DG 54 N 17-100 PA 306 PI 3,12295333
050880100090300110054901030047,BELLO,DG 54 N 17-100 PA 311 PI 3,12295343
050880100090300110054901040075,BELLO,DG 54 N 17-100 PA 415 PI 4,12295998
050880100090300110054901060142,BELLO,DG 54 N 17-100 PA 685 PI 6,12296065
050880100090300110054901070156,BELLO,DG 54 N 17-100 PA 711 PI 7,12296079
050880100090300110054901070158,BELLO,DG 54 N 17-100 PA 713 PI 7,12296081
050880100090300110054902010004,BELLO,DG 54 N 17-100 AP 128 PI 1 TO 3,12296116
050880100090300110054902080063,BELLO,DG 54 N 17-100 AP 831 PI 8 TO 3,12296175
050880100090300110054902100079,BELLO,DG 54 N 17-100 AP 1031 PI 10 TO3,12296191
050880100090300110054902190145,BELLO,DG 54 N 17-100 AP 1925 PI 19 TO 3,12296257
050880100090300110054902250199,BELLO,DG 54 N 17-100 AP 2531 PI 25 TO 3,12310951
050880100090300110054902280217,BELLO,DG 54 N 17-100 AP 2825 PI 28 TO 3,12310969
050880100090300110054902280224,BELLO,DG 54 N 17-100 AP 2832 PI 28 TO 3,12310976
050880100090300110054902290230,BELLO,DG 54 N 17-100 AP 2930 PI 29 TO 3,12310982
050880100100100030024200001032,BELLO,DG 42D N 36A-53 IN 105,3315151
050880100100100030024200001066,BELLO,DG 42DA N 36A-26,3315185
050880100100100070007901010003,BELLO,AV 36AA N 42D-13,3309061
050880100100300110027901010011,BELLO,DG 44 N 31-35 AP 402,3330847
050880100100401000013200001001,BELLO,DG 45 N 36A-03,21350138
050880100100500180035200001004,BELLO,DG 42EB N 38C-15 IN 108,13131056
050880100100600020001200001034,BELLO,CL 33 N 42-10,3317009
050880100100600020001200001246,BELLO,CR 42B N 36DD-50,215202
050880100100600050004200001067,BELLO,CR 43 N 38-20,3316962
050880100110100080088901010002,BELLO,CL 21C N 41-73 IN 108,3310146
050880100110100140018901010002,BELLO,CL 21 N 39E-01,3310791
050880100110100140020901010001,BELLO,CR 39E N 20E-57,3201157
050880100110100160025901010001,BELLO,CL 21A N 40-11,3304716
050880100110100190002901010001,BELLO,CL 21 N 40C-12,3201475
050880100030300010017905990506,BELLO,CL 39 N 52-95 TO 5 CU 99084  99,400137156
050880100110100230027901010003,BELLO,CR 40B N 21C-45 AP 301,3309661
050880100110100280014200001132,BELLO,CL 21E N 40A-130,3315490
050880100110300170014901010001,BELLO,CL 20E N 42D-15,3202406
050880100110300250018901010002,BELLO,CL 20E N 42C-06 PI 1 Y PI 2,3202631
050880100110600040015901120765,BELLO,CR 45 N 26-162 AP 1205 ED 1,3340922
052120001000000020156901000002,COPACABANA,LOTE SAN ANTONIO AP 201,1097828
052120001000000040317901000001,COPACABANA,PRIMER PISO A 101,8125047
052120001000000070071901000001,COPACABANA,CR 84A N 36-30 PI 1 INT 106,21367850
052120001000000090259901010001,COPACABANA,ED ARIAS CARVAJAL P.H VEREDA EL SALADO,13243991
052120001000000100076901000001,COPACABANA,VEREDA EL ALVARADO  AP-101,5572380
052120001000000120457901000001,COPACABANA,VEREDA ZARZAL CURAZAO,12157567
052120001000000120457901000002,COPACABANA,VEREDA ZARZAL CURAZAO,12157569
052120001000000130348901000001,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 101,1138000
052120001000000130348901000002,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 103,1138053
052120001000000130348901000003,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 104,1138055
052120001000000130348901000004,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 105,1138057
052120001000000130348901000005,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 204,1138059
052120001000000130348901000006,COPACABANA,VEREDA EL NORAL EDIFICIO CATAÑO P.H AP 206,1138061
052120100000100010003901000002,COPACABANA,CALLE 45 N 25A-61 AP 201,5655497
052120100000100030024901000003,COPACABANA,CL 45 N 25B 50 201,400009241
052120100000100070001901010007,COPACABANA,CL 46 N 27-04 PQ 19-CU,21490399
052120100000100070001901010012,COPACABANA,CL 46 N 27-04 PQ 6,21490403
052120100000100070001901010016,COPACABANA,CL 46 N 27-04 PQ 14,21490407
052120100000100070001901030026,COPACABANA,CL 46 N 27-04 CU 6,21490416
052120100000100070001901030028,COPACABANA,CL 46 N 27-04 CU 8,21490418
052120100000100070001901030039,COPACABANA,CL 46 N 27-04 AP 204,21490428
052120100000100070001901040029,COPACABANA,CL 46 N 27-04 CU 9,21490419
050880100080300210010900000000,BELLO,NULL,NULL
050880100080500130001901010348,BELLO,NULL,NULL
052120100000100070001901040045,COPACABANA,CL 46 N 27-04 AP 303,21490434
052120100000100070001901040047,COPACABANA,CL 46 N 27-04 AP 305,21490436
052120100000100070001901050033,COPACABANA,CL 46 N 27-04 CU 13,21490423
052120100000100070001901050049,COPACABANA,CL 46 N 27-04 AP 402,21490438
052120100000100080041901010052,COPACABANA,CR 28 # 45-29 CELDA DE PARQUEO 27,400019015
052120100000100080041901010079,COPACABANA,CR 28 # 45-29 CUARTO ÚTIL 28,400019042
052120100000100080041901020099,COPACABANA,CR 28 # 45-25 AP 201,400019062
052120100000100080041901030109,COPACABANA,CR 28 # 45-25 AP 301,400019072
052120100000100080041901030116,COPACABANA,CR 28 # 45-25 AP 308,400019079
052120100000100080041901040120,COPACABANA,CR 28 # 45-25 AP 402,400019083
052120100000100080041901050130,COPACABANA,CR 28 # 45-25 AP 502,400019093
052120100000100080041901050137,COPACABANA,CR 28 # 45-25 AP 509,400019100
052120100000100080041901060140,COPACABANA,CR 28 # 45-25 AP 602 DÚPLEX,400019103
052120100000100080041901060143,COPACABANA,CR 28 # 45-25 AP 605,400019106
052120100000100080041901060148,COPACABANA,CR 28 # 45-25 AP 610,400019111
052120100000100080041901990002,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 1,400018252
052120100000100080041901990004,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 3,400018254
052120100000100080041901990008,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 7,400018971
052120100000100080041901990019,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 18,400018982
052120100000100080041901990020,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 19,400018983
052120100000100080041901990021,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 20,400018984
052120100000100080041901990025,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 24,400018988
052120100000100080041901990026,COPACABANA,CR 28 # 45-35 CELDA DE PARQUEO 25,400018989
052120100000100080041901990029,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 3,400018992
052120100000100080041901990032,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 6,400018995
052120100000100080041901990039,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 13,400019002
052120100000100080041901990040,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 14,400019003
052120100000100080041901990049,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 23,400019012
052120100000100080041901990050,COPACABANA,CR 28 # 45-35 CUARTO ÚTIL 24,400019013
052120100000100100002901000001,COPACABANA,CL 49 N 26-23 P1,8121956
